person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
63189,10000,13,0,4,622,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
107249,7200,13,0,2,658,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
37026,15000,13,0,2,642,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55161,10000,12,0,4,557,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
37057,10000,12,0,2,545,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
39432,2500,16,0,3,669,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44081,1400,14,0,2,640,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
58880,10000,10,0,4,573,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
29904,5000,6,0,2,654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73127,10000,11,0,2,622,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
13298,3000,7,0,3,588,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
43003,2400,12,0,2,641,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
48159,6000,15,0,3,592,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
121042,15000,7,0,4,656,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33308,9250,13,0,3,633,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
32418,2300,11,0,2,560,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
91530,20000,11,0,2,665,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
123448,12000,15,0,3,519,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
60955,4000,14,0,4,624,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
114040,5000,7,0,3,636,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
49047,10000,7,0,3,666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
84875,1500,14,0,4,666,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
26908,2400,16,0,4,675,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25459,4800,5,0,3,726,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
59803,15000,19,0,3,666,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
154790,12000,6,0,2,629,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
76546,4000,10,0,3,662,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
48880,5000,5,0,2,714,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
54010,16000,16,0,4,572,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
102834,9600,13,0,2,690,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
78479,5000,7,0,3,658,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
73013,3950,10,0,4,501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
79035,10950,7,0,2,660,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
45228,5900,10,0,4,591,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
65630,1500,14,0,4,630,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20296,5600,12,0,2,642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47996,10000,11,0,2,696,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55159,8000,12,0,2,511,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
94868,4200,13,0,3,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121225,10000,12,0,4,657,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
54130,12800,12,0,4,468,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
66947,3000,11,0,2,606,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
151111,12000,9,0,3,643,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
46477,3500,6,0,3,689,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
90713,8000,6,0,2,684,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
35239,8000,11,0,2,688,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
64553,6000,6,0,2,556,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
32004,4800,10,0,3,696,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
85053,5600,7,0,3,661,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
46782,12200,11,0,4,638,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
156777,24250,12,0,4,646,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60078,5000,12,0,3,604,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87213,15000,17,0,4,633,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
94708,18000,13,0,4,626,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
58597,4800,11,0,4,641,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
34305,7500,6,0,4,609,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
138864,20000,6,0,4,628,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
68877,9500,8,0,2,509,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
22487,4500,10,0,3,619,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
61232,10000,6,0,3,657,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
78550,7000,8,0,4,587,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
39705,15000,13,0,2,620,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
67045,15000,6,0,3,644,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
69084,3000,5,0,2,551,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
32193,4000,11,0,4,636,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
83952,8000,13,0,2,647,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
91307,12000,13,0,2,658,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72005,4900,15,0,3,557,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45296,10500,11,0,4,597,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
85040,21000,8,0,3,594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65786,8075,13,0,3,543,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
95774,21000,7,0,4,527,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32386,8000,12,0,3,583,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
193086,12000,5,0,4,548,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
63270,6000,7,0,2,609,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
21531,3500,11,0,4,623,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
61048,10000,6,0,4,688,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
54961,7800,7,0,2,617,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
155087,15000,12,0,3,566,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
105213,10000,10,0,2,650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22689,7000,10,0,3,592,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
79295,7000,11,0,3,527,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
127148,12100,11,0,3,624,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
111654,30000,15,0,2,625,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
66956,6000,8,0,4,567,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
43984,6000,14,0,3,501,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
48205,8000,6,0,2,679,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
73055,7200,11,0,4,569,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
53477,8000,12,0,2,562,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
181217,25000,10,0,4,624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95197,8400,13,0,4,631,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
22844,2400,14,0,3,680,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
36926,1450,15,0,3,595,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
65867,5000,16,0,4,575,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
29861,9600,11,0,3,598,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
31887,10000,15,0,4,694,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
44144,7000,7,0,4,583,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
152923,19200,13,0,3,645,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
66172,5600,9,0,3,677,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
48828,3000,7,0,2,582,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
70829,13000,11,0,3,596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
96821,30000,9,0,3,611,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
26896,6000,14,0,2,632,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
28658,4750,11,0,4,628,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
58582,4225,9,0,3,691,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
85113,3000,6,0,4,596,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
25089,1500,7,0,4,675,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
66983,6000,14,0,3,546,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
36831,5000,11,0,4,611,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
60603,10000,7,0,4,665,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90940,5000,11,0,2,646,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
37639,10000,10,0,3,549,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
51361,11300,13,0,4,661,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23521,1500,5,0,3,588,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
70201,16000,12,0,4,686,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
41718,10950,7,0,2,619,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
35942,6250,16,0,4,672,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
180201,7000,8,0,2,576,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
43968,9000,11,0,4,687,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
93102,7200,9,0,4,690,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
187008,10500,7,0,3,665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
57192,12000,6,0,3,627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57067,5000,7,0,4,555,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
102777,5750,7,0,3,624,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
70605,20000,10,0,4,644,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
57938,6500,8,0,3,631,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
55064,5000,11,0,4,551,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
31142,4000,11,0,3,554,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
50629,7300,9,0,2,687,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
55082,15000,13,0,3,676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25534,7500,6,0,2,578,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
57401,9000,11,0,4,665,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
78900,2200,12,0,3,681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47705,14575,11,0,2,630,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
37146,4500,10,0,4,625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
85052,10000,11,0,3,679,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28708,5000,11,0,4,607,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
91184,12000,5,0,4,649,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
46759,3200,13,0,2,642,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
87798,25000,17,0,2,612,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
90937,3500,6,0,3,573,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
87594,12000,13,0,4,669,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
73102,14000,11,0,2,694,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
22672,8500,10,0,4,602,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
43296,5000,7,0,3,688,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
85039,9000,11,0,3,655,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20638,2400,12,0,3,576,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
39942,10000,13,0,3,547,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
100010,5000,8,0,2,552,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
106781,30000,18,0,3,680,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
181169,25000,9,0,4,573,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26003,3000,12,0,3,553,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
81406,5000,13,0,4,662,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34637,1000,10,0,3,582,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41598,3300,15,0,2,539,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
145354,12000,11,0,3,641,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
65376,12000,16,0,2,603,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
78850,9000,9,0,3,663,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
87695,6700,13,0,4,654,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
44191,1200,13,0,3,641,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
72853,6000,6,0,2,676,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
67072,12500,12,0,2,676,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19955,3200,9,0,4,553,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
108947,4800,9,0,2,519,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
87439,8000,10,0,2,591,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43153,5000,11,0,2,650,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
136330,8600,13,0,4,659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48919,6925,15,0,4,620,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
51366,10000,14,0,2,669,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
44138,12375,11,0,3,624,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
107864,7000,11,0,3,651,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
56255,5200,17,0,3,599,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
37611,3000,11,0,3,544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32230,7800,10,0,3,651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60658,9000,13,0,2,654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
54029,3600,7,0,2,618,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
37260,8400,11,0,2,704,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
56680,2000,7,0,2,660,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91104,25000,14,0,3,585,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
36651,10000,11,0,4,532,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
33312,7300,11,0,4,645,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
139162,12000,5,0,3,589,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39668,5500,11,0,2,679,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
81082,25000,10,0,3,681,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
115918,21000,14,0,4,649,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59388,10000,13,0,3,576,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
37017,7000,10,0,3,658,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
210927,17000,9,0,2,672,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
72972,10000,11,0,4,665,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
59742,5000,13,0,4,663,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
63605,15000,12,0,2,664,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
42851,12875,11,0,3,666,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
44317,15000,15,0,2,613,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80936,11000,17,0,2,646,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21269,4750,13,0,4,667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74552,4000,11,0,2,659,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
63947,5000,7,0,4,649,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
66963,18500,13,0,3,540,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
58809,3200,11,0,4,688,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
89934,16000,8,0,3,702,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
100365,20000,11,0,4,649,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
8000,1000,9,0,4,631,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
57329,6000,14,0,3,654,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
47259,5000,11,0,3,617,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
96933,9500,11,0,3,592,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
188112,15000,10,0,2,594,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
58813,10000,7,0,3,680,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53031,3000,13,0,2,604,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
96961,11200,11,0,2,630,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
98182,18000,13,0,4,594,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
92111,5000,7,0,3,619,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
163497,12500,15,0,4,650,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
66829,1400,13,0,3,626,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33922,4250,10,0,4,680,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
51547,9100,11,0,3,579,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
52728,24000,10,0,2,493,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31025,2500,12,0,4,604,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
87294,3200,6,0,4,463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
166745,2700,11,0,4,680,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192757,18325,7,0,2,647,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
77480,4000,20,0,2,559,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62453,9600,15,0,4,649,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
36956,7000,9,0,4,624,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
27354,8500,15,0,4,667,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
29542,7000,10,0,4,628,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
266319,9000,11,0,2,637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24035,2400,9,0,4,644,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
78973,15000,13,0,3,657,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
78972,5500,7,0,2,656,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
174718,10000,10,0,3,628,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
95426,7000,7,0,3,553,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26120,6000,15,0,2,600,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
29774,6000,6,0,2,688,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
51739,3600,7,0,3,646,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
57209,9000,11,0,3,580,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78706,12000,9,0,4,537,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
80301,16800,13,0,2,588,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
72993,6000,10,0,2,597,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
37910,2000,11,0,4,683,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
61223,18950,11,0,3,656,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
97286,12000,13,0,4,558,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
49917,1000,6,0,2,627,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
181073,8750,7,0,2,598,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
146847,14000,13,0,4,673,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
34601,2200,15,0,3,511,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
36840,6000,12,0,4,589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37125,3000,15,0,4,651,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
49193,15000,13,0,4,660,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
157122,14500,11,0,2,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51250,2500,15,0,2,705,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
118440,12000,7,0,2,635,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
51254,4500,7,0,2,644,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
78958,1525,5,0,3,695,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
55246,18000,7,0,2,637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26116,7500,12,0,2,630,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
47708,16000,19,0,3,600,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
85101,24250,12,0,2,614,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
115071,18000,10,0,3,684,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
61929,12000,6,0,4,624,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
241002,15000,14,0,4,667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
79356,13250,10,0,4,556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41852,10000,12,0,4,646,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
52222,13500,10,0,4,578,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
53770,6000,14,0,3,632,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
47561,5000,6,0,2,520,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
61452,5300,14,0,2,653,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
180898,20000,8,0,4,641,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
26668,7575,11,0,2,653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
96914,18000,5,0,3,579,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31281,8800,9,0,3,669,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
144913,5000,14,0,3,637,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
61553,6000,11,0,2,648,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
60583,5200,6,0,3,560,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
47564,1500,15,0,3,560,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
37107,2000,14,0,2,662,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
47969,5600,5,0,4,691,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49064,2500,9,0,3,557,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
72903,5600,7,0,4,533,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
94293,14200,11,0,3,595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
86002,20000,13,0,2,631,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
156910,25000,11,0,3,637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
105295,25000,10,0,4,678,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108757,10000,12,0,4,633,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
38034,5000,11,0,4,600,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
105272,13000,11,0,4,477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39586,15000,16,0,2,610,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
38359,10000,14,0,3,701,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
58824,4800,10,0,4,577,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
73422,12500,11,0,4,578,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24977,5950,13,0,3,538,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
67317,5500,8,0,4,615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
199247,20000,13,0,2,659,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
101510,4500,12,0,2,576,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
101860,8500,11,0,4,652,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41917,5000,14,0,4,656,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
36813,4800,7,0,4,655,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
46404,8500,5,0,2,636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35717,8000,8,0,2,640,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
73062,10000,12,0,2,582,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
97920,7200,9,0,3,670,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
71015,20000,14,0,4,603,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51254,4400,11,0,4,605,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
87486,17000,7,0,3,548,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
29771,8800,9,0,2,559,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39966,4500,7,0,3,583,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
73525,7000,8,0,4,543,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
43920,18500,10,0,2,635,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
61003,18225,10,0,3,667,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
157021,4550,13,0,4,631,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
43050,11000,7,0,3,634,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
85131,6000,13,0,4,660,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
41507,3600,16,0,3,706,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78864,12000,11,0,3,671,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
